answer_id,snippet_no,parent_id,score,owner_id,ff_count,ff_line,ff_type,ff_severity,ff_description
1558974,1,1553744,2,19315,0,0,,0,
1558985,1,1558705,2,11589,0,0,,0,
1558995,1,1558705,2,28169,0,0,,0,
1559018,1,1558772,12,172856,2,11,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1559038,1,1558879,1,187646,0,0,,0,
1559038,2,1558879,1,187646,0,0,,0,
1559276,1,1559254,5,60950,0,0,,0,
1559281,1,1558879,1,123111,0,0,,0,
1559383,1,1558705,0,169784,1,6,misc open,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
1559395,1,1556333,2,143504,0,0,,0,
1559395,2,1556333,2,143504,0,0,,0,
1559395,3,1556333,2,143504,0,0,,0,
1559504,1,1559487,1,25324,0,0,,0,
1559506,1,1559487,77,118959,0,0,,0,
1559506,2,1559487,77,118959,0,0,,0,
1559506,3,1559487,77,118959,0,0,,0,
1559510,1,1559487,24,180784,0,0,,0,
1559518,1,1559487,3,572,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1559538,1,1559487,0,174189,0,0,,0,
1559538,2,1559487,0,174189,0,0,,0,
1559541,1,1559487,1,149530,0,0,,0,
1559584,1,1559254,28,2298,0,0,,0,
1559665,1,1559487,0,4574,0,0,,0,
1559665,2,1559487,0,4574,1,11,buffer strcat,2,"Does not check for buffer overflows when concatenating to destination (CWE-120).  Consider using strcat_s, strncat, or strlcat (warning, strncat is easily misused). Risk is low because the source is a constant string."
1559730,1,1559695,5,47161,0,0,,0,
1559894,1,1559786,-1,188090,0,0,,0,
1559923,1,1559809,5,72807,0,0,,0,
1559936,1,1559925,27,57428,0,0,,0,
1559990,1,1559786,1,104774,0,0,,0,
1560190,1,1560176,10,131140,0,0,,0,
1560199,1,1560176,27,96963,0,0,,0,
1560313,1,1559487,3,147407,1,1,buffer strcpy,2,"Does not check for buffer overflows when copying to destination (CWE-120).  Consider using strcpy_s, strncpy, or strlcpy (warning, strncpy is easily misused). Risk is low because the source is a constant string."
1560313,2,1559487,3,147407,1,1,buffer strcat,2,"Does not check for buffer overflows when concatenating to destination (CWE-120).  Consider using strcat_s, strncat, or strlcat (warning, strncat is easily misused). Risk is low because the source is a constant string."
1560313,3,1559487,3,147407,0,0,,0,
1560578,1,1558147,0,147820,0,0,,0,
1560858,1,1557532,1,23771,6,11,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1560954,1,1557208,6,110672,0,0,,0,
1561064,1,1561007,0,166247,0,0,,0,
1561088,1,1561007,3,121674,0,0,,0,
1561088,2,1561007,3,121674,0,0,,0,
1561088,3,1561007,3,121674,0,0,,0,
1561132,1,1561007,-1,164780,0,0,,0,
1561192,1,1561183,10,8701,0,0,,0,
1561192,2,1561183,10,8701,0,0,,0,
1561258,1,1561183,1,34855,0,0,,0,
1561274,1,1561243,18,172531,0,0,,0,
1561357,1,1561243,2,4177,0,0,,0,
1561468,1,1561191,-1,130640,0,0,,0,
1561484,1,1559925,14,187690,0,0,,0,
1561512,1,1419531,25,96823,0,0,,0,
1561644,1,1561596,-3,175973,0,0,,0,
1561656,1,1561536,0,160887,0,0,,0,
1561656,2,1561536,0,160887,0,0,,0,
1561674,1,1561536,0,138604,0,0,,0,
1561713,1,1561620,8,171061,0,0,,0,
1561739,1,1383363,14,189270,0,0,,0,
1561739,2,1383363,14,189270,0,0,,0,
1561739,3,1383363,14,189270,0,0,,0,
1561863,1,1561767,17,87234,0,0,,0,
1561863,2,1561767,17,87234,0,0,,0,
1561863,3,1561767,17,87234,0,0,,0,
1561908,1,1561770,11,25324,0,0,,0,
1561908,2,1561770,11,25324,0,0,,0,
1561974,1,17483,0,None,0,0,,0,
1561974,2,17483,0,None,0,0,,0,
1561990,1,1561536,1,179910,0,0,,0,
1562037,1,1562010,4,863,1,1,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1562133,1,1559884,2,12379,0,0,,0,
1562204,1,1562010,0,179910,0,0,,0,
1562218,1,1562182,4,179910,0,0,,0,
1562347,1,1561808,1,4725,0,0,,0,
1562347,2,1561808,1,4725,0,0,,0,
1562373,1,1561808,2,186663,0,0,,0,
1562373,2,1561808,2,186663,0,0,,0,
1562416,1,1562363,4,33345,0,0,,0,
1562537,1,1562515,4,158049,0,0,,0,
1562537,2,1562515,4,158049,0,0,,0,
1562541,1,1562515,1,5190,1,4,buffer strcpy,2,"Does not check for buffer overflows when copying to destination (CWE-120).  Consider using strcpy_s, strncpy, or strlcpy (warning, strncpy is easily misused). Risk is low because the source is a constant string."
1562546,1,1562515,1,187690,0,0,,0,
1562546,2,1562515,1,187690,0,0,,0,
1562546,3,1562515,1,187690,0,0,,0,
1562554,1,318064,7,986,0,0,,0,
1562565,1,1562515,1,25324,0,0,,0,
1562565,2,1562515,1,25324,0,0,,0,
1562565,3,1562515,1,25324,0,0,,0,
1562577,1,1561243,1,189368,0,0,,0,
1562577,2,1561243,1,189368,0,0,,0,
1562602,1,1562421,8,59781,0,0,,0,
1562602,2,1562421,8,59781,0,0,,0,
1562602,3,1562421,8,59781,0,0,,0,
1562602,4,1562421,8,59781,0,0,,0,
1562602,5,1562421,8,59781,0,0,,0,
1562602,6,1562421,8,59781,0,0,,0,
1562602,7,1562421,8,59781,0,0,,0,
1562714,1,1561596,2,174728,2,4,random random,3,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).  use a more secure technique for acquiring random values. 
1562714,2,1561596,2,174728,0,0,,0,
1562714,3,1561596,2,174728,0,0,,0,
1562723,1,1562572,0,68587,0,0,,0,
1562763,1,1562010,1,None,0,0,,0,
1562857,1,1552738,0,122428,0,0,,0,
1563025,1,1552738,-1,15880,0,0,,0,
1563075,1,1563061,6,15852,0,0,,0,
1563075,2,1563061,6,15852,0,0,,0,
1563082,1,1563061,5,None,0,0,,0,
1563082,2,1563061,5,None,0,0,,0,
1563136,1,1563124,16,87234,0,0,,0,
1563136,2,1563124,16,87234,0,0,,0,
1563136,3,1563124,16,87234,0,0,,0,
1563136,4,1563124,16,87234,0,0,,0,
1563136,5,1563124,16,87234,0,0,,0,
1563139,1,1563124,1,120855,0,0,,0,
1563140,1,1563124,0,153535,0,0,,0,
1563157,1,1563124,2,187690,0,0,,0,
1563167,1,1562948,3,74465,0,0,,0,
1563237,1,1563168,13,25324,2,5,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1563249,1,1563168,1,112079,2,4,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1563324,1,1561409,2,175347,0,0,,0,
1563324,2,1561409,2,175347,0,0,,0,
1563324,3,1561409,2,175347,0,0,,0,
1563324,4,1561409,2,175347,0,0,,0,
1563401,1,1563168,3,15168,3,45,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1563489,1,1558768,2,121689,1,8,shell ShellExecute,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
1563541,1,201101,0,172856,2,5,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1563541,2,201101,0,172856,0,0,,0,
1563572,1,1563553,3,14902,0,0,,0,
1563572,2,1563553,3,14902,0,0,,0,
1563572,3,1563553,3,14902,0,0,,0,
1563572,4,1563553,3,14902,0,0,,0,
1563581,1,1563553,5,3560,0,0,,0,
1563609,1,1562324,0,189333,0,0,,0,
1563609,2,1562324,0,189333,0,0,,0,
1563664,1,1563311,0,186015,0,0,,0,
1563664,2,1563311,0,186015,0,0,,0,
1563677,1,1563491,2,None,0,0,,0,
1563681,1,1563553,2,189138,0,0,,0,
1563681,2,1563553,2,189138,0,0,,0,
1563773,1,1559695,5,49514,0,0,,0,
1563787,1,1563765,19,89989,0,0,,0,
1563787,2,1563765,19,89989,0,0,,0,
1563795,1,1563774,2,135138,0,0,,0,
1563864,1,1563855,2,166686,0,0,,0,
1563864,2,1563855,2,166686,0,0,,0,
1563864,3,1563855,2,166686,0,0,,0,
1563891,1,1563882,3,14860,0,0,,0,
1563891,2,1563882,3,14860,0,0,,0,
1563891,3,1563882,3,14860,0,0,,0,
1563891,4,1563882,3,14860,0,0,,0,
1563891,5,1563882,3,14860,2,26,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1563891,6,1563882,3,14860,0,0,,0,
1563906,1,1563897,312,187690,0,0,,0,
1563906,2,1563897,312,187690,0,0,,0,
1563911,1,1563882,0,179889,1,1,buffer fgetc,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1563919,1,1563897,12,87234,0,0,,0,
1564061,1,1561596,5,95810,0,0,,0,
1564061,2,1561596,5,95810,2,2,random random,3,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327).  use a more secure technique for acquiring random values. 
1564061,3,1561596,5,95810,0,0,,0,
1564061,4,1561596,5,95810,0,0,,0,
1564061,5,1561596,5,95810,0,0,,0,
1564061,6,1561596,5,95810,0,0,,0,
1564061,7,1561596,5,95810,0,0,,0,
1564199,1,1564190,6,13430,0,0,,0,
1564199,2,1564190,6,13430,0,0,,0,
1564258,1,1564240,1,49942,0,0,,0,
1564258,2,1564240,1,49942,0,0,,0,
1564262,1,1564185,1,63309,0,0,,0,
1564262,2,1564185,1,63309,0,0,,0,
1564262,3,1564185,1,63309,0,0,,0,
1564262,4,1564185,1,63309,0,0,,0,
1564262,5,1564185,1,63309,0,0,,0,
1564262,6,1564185,1,63309,0,0,,0,
1564274,1,1564185,1,189546,0,0,,0,
1564274,2,1564185,1,189546,0,0,,0,
1564390,1,1564372,2,115722,0,0,,0,
1564395,1,1564372,26,60777,0,0,,0,
1564395,2,1564372,26,60777,0,0,,0,
1564395,3,1564372,26,60777,0,0,,0,
1564575,1,1564515,3,140740,0,0,,0,
1564613,1,1563855,1,15168,0,0,,0,
1564613,2,1563855,1,15168,0,0,,0,
1564613,3,1563855,1,15168,0,0,,0,
1564613,4,1563855,1,15168,0,0,,0,
1564613,5,1563855,1,15168,0,0,,0,
1564613,6,1563855,1,15168,0,0,,0,
1564706,1,1564701,0,None,0,0,,0,
1564706,2,1564701,0,None,1,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1564781,1,1564701,3,37119,0,0,,0,
1564781,2,1564701,3,37119,0,0,,0,
1564792,1,1564701,4,9417,0,0,,0,
1564805,1,1564701,-3,165783,1,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1564807,1,1564701,0,188691,0,0,,0,
1564807,2,1564701,0,188691,0,0,,0,
1564807,3,1564701,0,188691,0,0,,0,
1564813,1,1564802,2,186969,0,0,,0,
1564841,1,1542675,3,129822,0,0,,0,
1564845,1,1564824,4,23744,0,0,,0,
1564860,1,1564824,0,96780,0,0,,0,
1564860,2,1564824,0,96780,0,0,,0,
1564879,1,1537538,2,66522,0,0,,0,
1564881,1,1564824,2,34855,0,0,,0,
1564881,2,1564824,2,34855,0,0,,0,
1564884,1,1471219,4,5745,0,0,,0,
1564898,1,1564701,1,115198,0,0,,0,
1564945,1,1563883,17,134633,0,0,,0,
1564945,2,1563883,17,134633,0,0,,0,
1564990,1,1564953,5,188450,1,2,integer atoi,2,"Unless checked, the resulting number can exceed the expected range (CWE-190).  If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended). "
1564999,1,1563897,26,172531,0,0,,0,
1564999,2,1563897,26,172531,0,0,,0,
1565006,1,1564953,15,18061,0,0,,0,
1565032,1,1564953,4,15682,0,0,,0,
1565043,1,1564953,5,None,0,0,,0,
1565043,2,1564953,5,None,3,5,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1565077,1,1564953,10,182216,0,0,,0,
1565077,2,1564953,10,182216,0,0,,0,
1565087,1,1564953,13,842,0,0,,0,
1565099,1,1564953,17,28494,0,0,,0,
1565432,1,1565406,4,60188,0,0,,0,
1565469,1,201101,126,45249,0,0,,0,
1565472,1,1565439,1,64960,0,0,,0,
1565482,1,1565177,2,154980,0,0,,0,
1565482,2,1565177,2,154980,0,0,,0,
1565491,1,201101,5,44309,0,0,,0,
1565492,1,1564953,15,62371,1,38,buffer read,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1565518,1,1565439,8,189546,1,6,buffer getchar,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1565534,1,1565439,0,108130,0,0,,0,
1565552,1,1565496,49,34855,0,0,,0,
1565552,2,1565496,49,34855,0,0,,0,
1565590,1,1565567,4,57428,0,0,,0,
1565720,1,1565517,6,172531,1,5,misc fopen,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
1565720,2,1565517,6,172531,0,0,,0,
1565720,3,1565517,6,172531,0,0,,0,
1565720,4,1565517,6,172531,2,13,buffer fgetc,1,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).  "
1565752,1,1565724,0,124161,0,0,,0,
1565763,1,1565724,0,64960,0,0,,0,
1565879,1,1565724,2,45654,0,0,,0,
1565879,2,1565724,2,45654,0,0,,0,
1565879,3,1565724,2,45654,0,0,,0,
1565976,1,1564953,0,13005,1,13,integer atoi,2,"Unless checked, the resulting number can exceed the expected range (CWE-190).  If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended). "
1566161,1,1532732,0,144417,0,0,,0,
1566161,2,1532732,0,144417,0,0,,0,
1566175,1,1565600,21,140719,0,0,,0,
1566175,2,1565600,21,140719,0,0,,0,
1566175,3,1565600,21,140719,0,0,,0,
1566175,4,1565600,21,140719,0,0,,0,
1566183,1,1566107,1,7806,0,0,,0,
1566183,2,1566107,1,7806,0,0,,0,
1566183,3,1566107,1,7806,0,0,,0,
1566191,1,1566178,4,28169,0,0,,0,
1566222,1,1566198,23,13005,0,0,,0,
1566277,1,1565517,0,130066,0,0,,0,
1566328,1,1565600,12,14065,0,0,,0,
1566328,2,1565600,12,14065,0,0,,0,
1566328,3,1565600,12,14065,0,0,,0,
1566328,4,1565600,12,14065,0,0,,0,
1566328,5,1565600,12,14065,0,0,,0,
1566342,1,1566107,6,17826,0,0,,0,
1566342,2,1566107,6,17826,0,0,,0,
1566454,1,1561808,0,185722,0,0,,0,
1566458,1,1479953,1,187646,0,0,,0,
1566493,1,1566445,0,127893,0,0,,0,
1566501,1,1566445,3,14065,0,0,,0,
1566501,2,1566445,3,14065,0,0,,0,
1566501,3,1566445,3,14065,0,0,,0,
1566501,4,1566445,3,14065,0,0,,0,
1566501,5,1566445,3,14065,0,0,,0,
1566501,6,1566445,3,14065,0,0,,0,
1566640,1,1566603,6,57428,0,0,,0,
1566650,1,1566603,10,1585,0,0,,0,
1566650,2,1566603,10,1585,0,0,,0,
1566668,1,1566645,12,87234,0,0,,0,
1566668,2,1566645,12,87234,0,0,,0,
1566688,1,1566645,4,134877,0,0,,0,
1566794,1,1566645,0,131140,0,0,,0,
1566844,1,1566445,1,124161,0,0,,0,
1566844,2,1566445,1,124161,0,0,,0,
1566924,1,1566862,7,34509,0,0,,0,
1566924,2,1566862,7,34509,0,0,,0,
1566924,3,1566862,7,34509,0,0,,0,
1566993,1,1566862,1,60281,0,0,,0,
1567004,1,1566895,2,6206,0,0,,0,
1567004,2,1566895,2,6206,0,0,,0,
1567004,3,1566895,2,6206,0,0,,0,
1567091,1,1566963,2,6206,0,0,,0,
1567102,1,1567082,0,67168,0,0,,0,
1567102,2,1567082,0,67168,0,0,,0,
1567178,1,1567138,0,5387,0,0,,0,
1567189,1,1567138,18,33708,0,0,,0,
1567337,1,1567082,7,155693,0,0,,0,
1567337,2,1567082,7,155693,0,0,,0,
1567337,3,1567082,7,155693,0,0,,0,
1567356,1,1567336,-1,95104,0,0,,0,
1567357,1,1567336,1,64960,0,0,,0,
1567358,1,1567336,0,84190,0,0,,0,
1567359,1,1567336,0,124161,0,0,,0,
1567359,2,1567336,0,124161,0,0,,0,
1567380,1,1567282,1,27029,0,0,,0,
1567384,1,1567336,7,1409,0,0,,0,
1567384,2,1567336,7,1409,0,0,,0,
1567487,1,1567336,3,189138,0,0,,0,
1567580,1,1567557,2,67132,0,0,,0,
1567580,2,1567557,2,67132,0,0,,0,
1567703,1,1567082,59,179910,0,0,,0,
1567703,2,1567082,59,179910,0,0,,0,
1567703,3,1567082,59,179910,0,0,,0,
1567703,4,1567082,59,179910,0,0,,0,
1567751,1,1565406,4,59781,0,0,,0,
1567751,2,1565406,4,59781,0,0,,0,
1567751,3,1565406,4,59781,0,0,,0,
1567751,4,1565406,4,59781,0,0,,0,
1567751,5,1565406,4,59781,0,0,,0,
1567751,6,1565406,4,59781,0,0,,0,
1567762,1,1567730,1,130641,0,0,,0,
1567781,1,1567730,25,155191,0,0,,0,
1567867,1,1567730,10,123111,0,0,,0,
1567871,1,1567856,10,168225,0,0,,0,
1567892,1,1565496,33,187690,0,0,,0,
1567892,2,1565496,33,187690,0,0,,0,
1567901,1,1567557,2,179910,0,0,,0,
1567901,2,1567557,2,179910,0,0,,0,
1567901,3,1567557,2,179910,0,0,,0,
1567901,4,1567557,2,179910,0,0,,0,
1567901,5,1567557,2,179910,0,0,,0,
1567942,1,1567834,8,87234,0,0,,0,
1567965,1,1567882,8,119963,0,0,,0,
1567984,1,1567866,5,135138,0,0,,0,
1567989,1,1567959,11,120338,0,0,,0,
1567999,1,1567959,12,60777,0,0,,0,
1567999,2,1567959,12,60777,0,0,,0,
1567999,3,1567959,12,60777,0,0,,0,
1567999,4,1567959,12,60777,0,0,,0,
1567999,5,1567959,12,60777,0,0,,0,
1567999,6,1567959,12,60777,0,0,,0,
1568009,1,1567959,0,147407,0,0,,0,
1568009,2,1567959,0,147407,0,0,,0,
1568016,1,1567960,6,179910,0,0,,0,
1568016,2,1567960,6,179910,0,0,,0,
1568016,3,1567960,6,179910,0,0,,0,
1568044,1,1567834,12,170361,0,0,,0,
1568044,2,1567834,12,170361,0,0,,0,
1568074,1,1567882,2,182634,0,0,,0,
1568078,1,1567960,2,123111,0,0,,0,
1568096,1,1568042,1,86622,0,0,,0,
1568096,2,1568042,1,86622,0,0,,0,
1568099,1,1568042,7,106979,0,0,,0,
1568099,2,1568042,7,106979,0,0,,0,
1568133,1,1568042,0,187690,0,0,,0,
1568133,2,1568042,0,187690,0,0,,0,
1568159,1,1568042,0,182634,0,0,,0,
1568187,1,1567856,1,135138,0,0,,0,
1568253,1,1568042,0,48015,1,2,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1568253,2,1568042,0,48015,0,0,,0,
1568366,1,1568337,3,173437,0,0,,0,
1568495,1,1568419,2,20713,0,0,,0,
1568532,1,1568377,1,21028,0,0,,0,
1568598,1,1568540,5,183250,0,0,,0,
1568598,2,1568540,5,183250,0,0,,0,
1568687,1,1568568,37,128940,0,0,,0,
1568687,2,1568568,37,128940,0,0,,0,
1568687,3,1568568,37,128940,0,0,,0,
1568687,4,1568568,37,128940,0,0,,0,
1568687,5,1568568,37,128940,0,0,,0,
1568687,6,1568568,37,128940,0,0,,0,
1568823,1,1568807,8,87234,0,0,,0,
1568861,1,1568057,7,134633,2,13,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1568866,1,1568377,5,71131,0,0,,0,
1568904,1,1568659,2,74465,0,0,,0,
1569034,1,1564953,1,180001,0,0,,0,
1569103,1,1569085,1,12243,0,0,,0,
1569265,1,1569254,2,187690,0,0,,0,
1569415,1,1569261,0,75889,0,0,,0,
1569455,1,1569261,2,188414,0,0,,0,
1569583,1,1569261,0,46571,0,0,,0,
1569583,2,1569261,0,46571,0,0,,0,
1569583,3,1569261,0,46571,0,0,,0,
1569583,4,1569261,0,46571,0,0,,0,
1569583,5,1569261,0,46571,0,0,,0,
1569583,6,1569261,0,46571,0,0,,0,
1569583,7,1569261,0,46571,0,0,,0,
1569583,8,1569261,0,46571,0,0,,0,
1569745,1,1569554,1,189270,0,0,,0,
1569745,2,1569554,1,189270,0,0,,0,
1569748,1,1568654,-2,172856,1,24,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1569752,1,1568057,0,140740,0,0,,0,
1569893,1,1568568,14,14904,0,0,,0,
1569931,1,57483,5,14904,0,0,,0,
1569996,1,1569826,1,115722,0,0,,0,
1569996,2,1569826,1,115722,0,0,,0,
1570077,1,1569826,0,187646,0,0,,0,
1570077,2,1569826,0,187646,0,0,,0,
1570132,1,1568057,-1,14554,0,0,,0,
1570192,1,1569726,14,14065,0,0,,0,
1570350,1,1570330,4,123111,2,15,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1570400,1,1570377,2,64960,0,0,,0,
1570400,2,1570377,2,64960,0,0,,0,
1570417,1,1570377,0,14904,2,5,buffer strlen,1,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).  
1570523,1,1570511,10,149530,1,18,port snprintf,1,"On some very old systems, snprintf is incorrectly implemented and permits buffer overflows; there are also incompatible standard definitions of it.  Check it during installation, or use something else. "
1570525,1,1570471,5,57428,0,0,,0,
1570525,2,1570471,5,57428,0,0,,0,
1570529,1,1570471,2,130673,0,0,,0,
1570548,1,1570511,-1,187646,1,3,misc fopen,2,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).  "
1570548,2,1570511,-1,187646,1,6,buffer strncpy,1,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers (CWE-120).  
1570560,1,1570471,9,7256,0,0,,0,
1570616,1,1570330,6,19563,2,4,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1570616,2,1570330,6,19563,3,3,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1570616,3,1570330,6,19563,1,1,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1570616,4,1570330,6,19563,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1570616,5,1570330,6,19563,2,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1570616,6,1570330,6,19563,0,0,,0,
1570616,7,1570330,6,19563,0,0,,0,
1570616,8,1570330,6,19563,1,4,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1570616,9,1570330,6,19563,2,5,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1570643,1,1570471,1,36565,0,0,,0,
1570709,1,1570645,1,188934,0,0,,0,
1570715,1,1567336,0,147192,0,0,,0,
1570853,1,1175317,2,190410,0,0,,0,
1570882,1,1570811,2,71883,0,0,,0,
1570993,1,1569554,2,155693,0,0,,0,
1570993,2,1569554,2,155693,0,0,,0,
1571028,1,1569554,2,57428,0,0,,0,
1571089,1,1569939,2,148383,0,0,,0,
1571129,1,1571115,8,33708,0,0,,0,
1571135,1,1571115,3,112968,0,0,,0,
1571136,1,1570917,24,34509,0,0,,0,
1571136,2,1570917,24,34509,0,0,,0,
1571143,1,1569290,0,166247,0,0,,0,
1571143,2,1569290,0,166247,0,0,,0,
1571214,1,1566445,0,11698,0,0,,0,
1571228,1,1473977,-1,10240,0,0,,0,
1571228,2,1473977,-1,10240,0,0,,0,
1571246,1,1571215,8,34509,0,0,,0,
1571260,1,1571215,0,179889,0,0,,0,
1571260,2,1571215,0,179889,0,0,,0,
1571260,3,1571215,0,179889,0,0,,0,
1571270,1,1567856,5,4177,0,0,,0,
1571273,1,1571215,0,59318,0,0,,0,
1571359,1,1571340,10,47738,0,0,,0,
1571360,1,1571340,174,157237,0,0,,0,
1571360,2,1571340,174,157237,0,0,,0,
1571360,3,1571340,174,157237,0,0,,0,
1571360,4,1571340,174,157237,0,0,,0,
1571368,1,1571340,1,103385,0,0,,0,
1571376,1,1571340,0,118145,1,1,buffer strcpy,4,"Does not check for buffer overflows when copying to destination (CWE-120).  Consider using strcpy_s, strncpy, or strlcpy (warning, strncpy is easily misused). "
1571529,1,1571340,3,128384,0,0,,0,
1571654,1,1564953,2,842,1,2,shell system,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
1571702,1,1571392,15,187690,0,0,,0,
1571846,1,1571731,3,34509,0,0,,0,
1571846,2,1571731,3,34509,0,0,,0,
1571846,3,1571731,3,34509,0,0,,0,
1571846,4,1571731,3,34509,0,0,,0,
1571846,5,1571731,3,34509,0,0,,0,
1571846,6,1571731,3,34509,0,0,,0,
1571917,1,1571901,0,124220,1,1,buffer char,2,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119:CWE-120).  Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length. "
1571931,1,1571901,1,83153,0,0,,0,
1571931,2,1571901,1,83153,0,0,,0,
1571970,1,1571937,17,139509,0,0,,0,
1571970,2,1571937,17,139509,0,0,,0,
1571977,1,1571901,1,40620,0,0,,0,
1572028,1,1572016,3,8446,0,0,,0,
1572029,1,1541994,0,26497,0,0,,0,
1572029,2,1541994,0,26497,0,0,,0,
1572121,1,1570922,6,142454,0,0,,0,
1572121,2,1570922,6,142454,0,0,,0,
1572186,1,1572113,3,91757,0,0,,0,
1572186,2,1572113,3,91757,0,0,,0,
1572192,1,1572158,1,27596,0,0,,0,
1572192,2,1572158,1,27596,0,0,,0,
1572199,1,1572158,11,59781,0,0,,0,
1572201,1,1572158,5,5427,0,0,,0,
1572222,1,1571734,1,85381,1,3,buffer memcpy,2,Does not check for buffer overflows when copying to destination (CWE-120).  Make sure destination can always hold the source data. 
1572348,1,1572153,0,6946,1,7,shell system,4,This causes a new program to execute and is difficult to use safely (CWE-78).  try using a library call that implements the same functionality if available. 
1572352,1,1572153,0,167958,0,0,,0,
1572409,1,1572113,0,25507,0,0,,0,
